2.802;24;0.643113;
2.802;25;0.643112;
2.802;26;0.643112;
2.802;27;0.643112;
2.802;28;0.643112;
2.802;29;0.643112;
2.802;30;0.643112;
2.802;31;0.643112;
2.802;32;0.643112;
2.802;33;0.643112;
2.802;34;0.643112;
2.802;35;0.643112;
2.802;36;0.643112;
2.802;37;0.643112;
2.802;38;0.643112;
2.802;39;0.643112;
2.802;40;0.643112;
2.802;41;0.643112;
2.802;42;0.643112;
2.802;43;0.643112;
2.802;44;0.643112;
2.802;45;0.643112;
2.802;46;0.643112;
2.802;47;0.643112;
2.802;48;0.643112;
2.802;49;0.643112;
2.803;0;0.643342;
2.803;1;0.643157;
2.803;2;0.643305;
2.803;3;0.643186;
2.803;4;0.643282;
2.803;5;0.643205;
2.803;6;0.643267;
2.803;7;0.643217;
2.803;8;0.643257;
2.803;9;0.643225;
2.803;10;0.643251;
2.803;11;0.64323;
2.803;12;0.643247;
2.803;13;0.643233;
2.803;14;0.643244;
2.803;15;0.643236;
2.803;16;0.643242;
2.803;17;0.643237;
2.803;18;0.643241;
2.803;19;0.643238;
2.803;20;0.643241;
2.803;21;0.643238;
2.803;22;0.64324;
2.803;23;0.643239;
2.803;24;0.64324;
2.803;25;0.643239;
2.803;26;0.64324;
2.803;27;0.643239;
2.803;28;0.64324;
2.803;29;0.643239;
2.803;30;0.64324;
2.803;31;0.643239;
2.803;32;0.643239;
2.803;33;0.643239;
2.803;34;0.643239;
2.803;35;0.643239;
2.803;36;0.643239;
2.803;37;0.643239;
2.803;38;0.643239;
2.803;39;0.643239;
2.803;40;0.643239;
2.803;41;0.643239;
2.803;42;0.643239;
2.803;43;0.643239;
2.803;44;0.643239;
2.803;45;0.643239;
2.803;46;0.643239;
2.803;47;0.643239;
2.803;48;0.643239;
2.803;49;0.643239;
2.804;0;0.643469;
2.804;1;0.643284;
2.804;2;0.643433;
2.804;3;0.643313;
2.804;4;0.643409;
2.804;5;0.643332;
2.804;6;0.643394;
2.804;7;0.643344;
2.804;8;0.643384;
2.804;9;0.643352;
2.804;10;0.643378;
2.804;11;0.643357;
2.804;12;0.643374;
2.804;13;0.643361;
2.804;14;0.643371;
2.804;15;0.643363;
2.804;16;0.64337;
2.804;17;0.643364;
2.804;18;0.643369;
2.804;19;0.643365;
2.804;20;0.643368;
2.804;21;0.643366;
2.804;22;0.643367;
2.804;23;0.643366;
2.804;24;0.643367;
2.804;25;0.643366;
2.804;26;0.643367;
2.804;27;0.643366;
2.804;28;0.643367;
2.804;29;0.643366;
2.804;30;0.643367;
2.804;31;0.643367;
2.804;32;0.643367;
2.804;33;0.643367;
2.804;34;0.643367;
2.804;35;0.643367;
2.804;36;0.643367;
2.804;37;0.643367;
2.804;38;0.643367;
2.804;39;0.643367;
2.804;40;0.643367;
2.804;41;0.643367;
2.804;42;0.643367;
2.804;43;0.643367;
2.804;44;0.643367;
2.804;45;0.643367;
2.804;46;0.643367;
2.804;47;0.643367;
2.804;48;0.643367;
2.804;49;0.643367;
2.805;0;0.643596;
2.805;1;0.643411;
2.805;2;0.64356;
2.805;3;0.64344;
2.805;4;0.643537;
2.805;5;0.643459;
2.805;6;0.643522;
2.805;7;0.643471;
2.805;8;0.643512;
2.805;9;0.643479;
2.805;10;0.643505;
2.805;11;0.643484;
2.805;12;0.643501;
2.805;13;0.643488;
2.805;14;0.643499;
2.805;15;0.64349;
2.805;16;0.643497;
2.805;17;0.643491;
2.805;18;0.643496;
2.805;19;0.643492;
2.805;20;0.643495;
2.805;21;0.643493;
2.805;22;0.643495;
2.805;23;0.643493;
2.805;24;0.643494;
2.805;25;0.643493;
2.805;26;0.643494;
2.805;27;0.643493;
2.805;28;0.643494;
2.805;29;0.643494;
2.805;30;0.643494;
2.805;31;0.643494;
2.805;32;0.643494;
2.805;33;0.643494;
2.805;34;0.643494;
2.805;35;0.643494;
2.805;36;0.643494;
2.805;37;0.643494;
2.805;38;0.643494;
2.805;39;0.643494;
2.805;40;0.643494;
2.805;41;0.643494;
2.805;42;0.643494;
2.805;43;0.643494;
2.805;44;0.643494;
2.805;45;0.643494;
2.805;46;0.643494;
2.805;47;0.643494;
2.805;48;0.643494;
2.805;49;0.643494;
2.806;0;0.643723;
2.806;1;0.643538;
2.806;2;0.643687;
2.806;3;0.643567;
2.806;4;0.643664;
2.806;5;0.643586;
2.806;6;0.643649;
2.806;7;0.643598;
2.806;8;0.643639;
2.806;9;0.643606;
2.806;10;0.643633;
2.806;11;0.643611;
2.806;12;0.643629;
2.806;13;0.643615;
2.806;14;0.643626;
2.806;15;0.643617;
2.806;16;0.643624;
2.806;17;0.643618;
2.806;18;0.643623;
2.806;19;0.643619;
2.806;20;0.643622;
2.806;21;0.64362;
2.806;22;0.643622;
2.806;23;0.64362;
2.806;24;0.643621;
2.806;25;0.64362;
2.806;26;0.643621;
2.806;27;0.643621;
2.806;28;0.643621;
2.806;29;0.643621;
2.806;30;0.643621;
2.806;31;0.643621;
2.806;32;0.643621;
2.806;33;0.643621;
2.806;34;0.643621;
2.806;35;0.643621;
2.806;36;0.643621;
2.806;37;0.643621;
2.806;38;0.643621;
2.806;39;0.643621;
2.806;40;0.643621;
2.806;41;0.643621;
2.806;42;0.643621;
2.806;43;0.643621;
2.806;44;0.643621;
2.806;45;0.643621;
2.806;46;0.643621;
2.806;47;0.643621;
2.806;48;0.643621;
2.806;49;0.643621;
2.807;0;0.64385;
2.807;1;0.643665;
2.807;2;0.643814;
2.807;3;0.643694;
2.807;4;0.643791;
2.807;5;0.643713;
2.807;6;0.643776;
2.807;7;0.643725;
2.807;8;0.643766;
2.807;9;0.643733;
2.807;10;0.64376;
2.807;11;0.643738;
2.807;12;0.643756;
2.807;13;0.643741;
2.807;14;0.643753;
2.807;15;0.643744;
2.807;16;0.643751;
2.807;17;0.643745;
2.807;18;0.64375;
2.807;19;0.643746;
2.807;20;0.643749;
2.807;21;0.643747;
2.807;22;0.643749;
2.807;23;0.643747;
2.807;24;0.643748;
2.807;25;0.643747;
2.807;26;0.643748;
2.807;27;0.643747;
2.807;28;0.643748;
2.807;29;0.643748;
2.807;30;0.643748;
2.807;31;0.643748;
2.807;32;0.643748;
2.807;33;0.643748;
2.807;34;0.643748;
2.807;35;0.643748;
2.807;36;0.643748;
2.807;37;0.643748;
2.807;38;0.643748;
2.807;39;0.643748;
2.807;40;0.643748;
2.807;41;0.643748;
2.807;42;0.643748;
2.807;43;0.643748;
2.807;44;0.643748;
2.807;45;0.643748;
2.807;46;0.643748;
2.807;47;0.643748;
2.807;48;0.643748;
2.807;49;0.643748;
2.808;0;0.643977;
2.808;1;0.643792;
2.808;2;0.643942;
2.808;3;0.643821;
2.808;4;0.643918;
2.808;5;0.643839;
2.808;6;0.643903;
2.808;7;0.643852;
2.808;8;0.643893;
2.808;9;0.64386;
2.808;10;0.643887;
2.808;11;0.643865;
2.808;12;0.643883;
2.808;13;0.643868;
2.808;14;0.64388;
2.808;15;0.64387;
2.808;16;0.643878;
2.808;17;0.643872;
2.808;18;0.643877;
2.808;19;0.643873;
2.808;20;0.643876;
2.808;21;0.643873;
2.808;22;0.643876;
2.808;23;0.643874;
2.808;24;0.643875;
2.808;25;0.643874;
2.808;26;0.643875;
2.808;27;0.643874;
2.808;28;0.643875;
2.808;29;0.643874;
2.808;30;0.643875;
2.808;31;0.643875;
2.808;32;0.643875;
2.808;33;0.643875;
2.808;34;0.643875;
2.808;35;0.643875;
2.808;36;0.643875;
2.808;37;0.643875;
2.808;38;0.643875;
2.808;39;0.643875;
2.808;40;0.643875;
2.808;41;0.643875;
2.808;42;0.643875;
2.808;43;0.643875;
2.808;44;0.643875;
2.808;45;0.643875;
2.808;46;0.643875;
2.808;47;0.643875;
2.808;48;0.643875;
2.808;49;0.643875;
2.809;0;0.644104;
2.809;1;0.643918;
2.809;2;0.644069;
2.809;3;0.643947;
2.809;4;0.644045;
2.809;5;0.643966;
2.809;6;0.64403;
2.809;7;0.643978;
2.809;8;0.64402;
2.809;9;0.643986;
2.809;10;0.644014;
2.809;11;0.643991;
2.809;12;0.644009;
2.809;13;0.643995;
2.809;14;0.644007;
2.809;15;0.643997;
2.809;16;0.644005;
2.809;17;0.643999;
2.809;18;0.644004;
2.809;19;0.644;
2.809;20;0.644003;
2.809;21;0.644;
2.809;22;0.644002;
2.809;23;0.644001;
2.809;24;0.644002;
2.809;25;0.644001;
2.809;26;0.644002;
2.809;27;0.644001;
2.809;28;0.644002;
2.809;29;0.644001;
2.809;30;0.644002;
2.809;31;0.644001;
2.809;32;0.644002;
2.809;33;0.644001;
2.809;34;0.644002;
2.809;35;0.644001;
2.809;36;0.644001;
2.809;37;0.644001;
2.809;38;0.644001;
2.809;39;0.644001;
2.809;40;0.644001;
2.809;41;0.644001;
2.809;42;0.644001;
2.809;43;0.644001;
2.809;44;0.644001;
2.809;45;0.644001;
2.809;46;0.644001;
2.809;47;0.644001;
2.809;48;0.644001;
2.809;49;0.644001;
2.81;0;0.644231;
2.81;1;0.644045;
2.81;2;0.644195;
2.81;3;0.644074;
2.81;4;0.644172;
2.81;5;0.644092;
2.81;6;0.644157;
2.81;7;0.644105;
2.81;8;0.644147;
2.81;9;0.644113;
2.81;10;0.644141;
2.81;11;0.644118;
2.81;12;0.644136;
2.81;13;0.644121;
2.81;14;0.644133;
2.81;15;0.644124;
2.81;16;0.644132;
2.81;17;0.644125;
2.81;18;0.64413;
2.81;19;0.644126;
2.81;20;0.64413;
2.81;21;0.644127;
2.81;22;0.644129;
2.81;23;0.644127;
2.81;24;0.644129;
2.81;25;0.644128;
2.81;26;0.644129;
2.81;27;0.644128;
2.81;28;0.644128;
2.81;29;0.644128;
2.81;30;0.644128;
2.81;31;0.644128;
2.81;32;0.644128;
2.81;33;0.644128;
2.81;34;0.644128;
2.81;35;0.644128;
2.81;36;0.644128;
2.81;37;0.644128;
2.81;38;0.644128;
2.81;39;0.644128;
2.81;40;0.644128;
2.81;41;0.644128;
2.81;42;0.644128;
2.81;43;0.644128;
2.81;44;0.644128;
2.81;45;0.644128;
2.81;46;0.644128;
2.81;47;0.644128;
2.81;48;0.644128;
2.81;49;0.644128;
2.811;0;0.644357;
2.811;1;0.644171;
2.811;2;0.644322;
2.811;3;0.6442;
2.811;4;0.644299;
2.811;5;0.644219;
2.811;6;0.644284;
2.811;7;0.644231;
2.811;8;0.644274;
2.811;9;0.644239;
2.811;10;0.644267;
2.811;11;0.644244;
2.811;12;0.644263;
2.811;13;0.644248;
2.811;14;0.64426;
2.811;15;0.64425;
2.811;16;0.644258;
2.811;17;0.644252;
2.811;18;0.644257;
2.811;19;0.644253;
2.811;20;0.644256;
2.811;21;0.644253;
2.811;22;0.644256;
2.811;23;0.644254;
2.811;24;0.644255;
2.811;25;0.644254;
2.811;26;0.644255;
2.811;27;0.644254;
2.811;28;0.644255;
2.811;29;0.644254;
2.811;30;0.644255;
2.811;31;0.644255;
2.811;32;0.644255;
2.811;33;0.644255;
2.811;34;0.644255;
2.811;35;0.644255;
2.811;36;0.644255;
2.811;37;0.644255;
2.811;38;0.644255;
2.811;39;0.644255;
2.811;40;0.644255;
2.811;41;0.644255;
2.811;42;0.644255;
2.811;43;0.644255;
2.811;44;0.644255;
2.811;45;0.644255;
2.811;46;0.644255;
2.811;47;0.644255;
2.811;48;0.644255;
2.811;49;0.644255;
2.812;0;0.644484;
2.812;1;0.644298;
2.812;2;0.644449;
2.812;3;0.644326;
2.812;4;0.644426;
2.812;5;0.644345;
2.812;6;0.644411;
2.812;7;0.644357;
2.812;8;0.644401;
2.812;9;0.644365;
2.812;10;0.644394;
2.812;11;0.644371;
2.812;12;0.64439;
2.812;13;0.644374;
2.812;14;0.644387;
2.812;15;0.644377;
2.812;16;0.644385;
2.812;17;0.644378;
2.812;18;0.644384;
2.812;19;0.644379;
2.812;20;0.644383;
2.812;21;0.64438;
2.812;22;0.644382;
2.812;23;0.64438;
2.812;24;0.644382;
2.812;25;0.644381;
2.812;26;0.644382;
2.812;27;0.644381;
2.812;28;0.644382;
2.812;29;0.644381;
2.812;30;0.644381;
2.812;31;0.644381;
2.812;32;0.644381;
2.812;33;0.644381;
2.812;34;0.644381;
2.812;35;0.644381;
2.812;36;0.644381;
2.812;37;0.644381;
2.812;38;0.644381;
2.812;39;0.644381;
2.812;40;0.644381;
2.812;41;0.644381;
2.812;42;0.644381;
2.812;43;0.644381;
2.812;44;0.644381;
2.812;45;0.644381;
2.812;46;0.644381;
2.812;47;0.644381;
2.812;48;0.644381;
2.812;49;0.644381;
2.813;0;0.64461;
2.813;1;0.644424;
2.813;2;0.644576;
2.813;3;0.644452;
2.813;4;0.644553;
2.813;5;0.644471;
2.813;6;0.644537;
2.813;7;0.644484;
2.813;8;0.644527;
2.813;9;0.644492;
2.813;10;0.644521;
2.813;11;0.644497;
2.813;12;0.644516;
2.813;13;0.644501;
2.813;14;0.644513;
2.813;15;0.644503;
2.813;16;0.644511;
2.813;17;0.644505;
2.813;18;0.64451;
2.813;19;0.644506;
2.813;20;0.644509;
2.813;21;0.644506;
2.813;22;0.644509;
2.813;23;0.644507;
2.813;24;0.644508;
2.813;25;0.644507;
2.813;26;0.644508;
2.813;27;0.644507;
2.813;28;0.644508;
2.813;29;0.644507;
2.813;30;0.644508;
2.813;31;0.644507;
2.813;32;0.644508;
2.813;33;0.644508;
2.813;34;0.644508;
2.813;35;0.644508;
2.813;36;0.644508;
2.813;37;0.644508;
2.813;38;0.644508;
2.813;39;0.644508;
2.813;40;0.644508;
2.813;41;0.644508;
2.813;42;0.644508;
2.813;43;0.644508;
2.813;44;0.644508;
2.813;45;0.644508;
2.813;46;0.644508;
2.813;47;0.644508;
2.813;48;0.644508;
2.813;49;0.644508;
2.814;0;0.644737;
2.814;1;0.64455;
2.814;2;0.644702;
2.814;3;0.644579;
2.814;4;0.644679;
2.814;5;0.644597;
2.814;6;0.644664;
2.814;7;0.64461;
2.814;8;0.644654;
2.814;9;0.644618;
2.814;10;0.644647;
2.814;11;0.644623;
2.814;12;0.644643;
2.814;13;0.644627;
2.814;14;0.64464;
2.814;15;0.644629;
2.814;16;0.644638;
2.814;17;0.644631;
2.814;18;0.644637;
2.814;19;0.644632;
2.814;20;0.644636;
2.814;21;0.644633;
2.814;22;0.644635;
2.814;23;0.644633;
2.814;24;0.644635;
2.814;25;0.644633;
2.814;26;0.644634;
2.814;27;0.644634;
2.814;28;0.644634;
2.814;29;0.644634;
2.814;30;0.644634;
2.814;31;0.644634;
2.814;32;0.644634;
2.814;33;0.644634;
2.814;34;0.644634;
2.814;35;0.644634;
2.814;36;0.644634;
2.814;37;0.644634;
2.814;38;0.644634;
2.814;39;0.644634;
2.814;40;0.644634;
2.814;41;0.644634;
2.814;42;0.644634;
2.814;43;0.644634;
2.814;44;0.644634;
2.814;45;0.644634;
2.814;46;0.644634;
2.814;47;0.644634;
2.814;48;0.644634;
2.814;49;0.644634;
2.815;0;0.644863;
2.815;1;0.644676;
2.815;2;0.644829;
2.815;3;0.644705;
2.815;4;0.644806;
2.815;5;0.644723;
2.815;6;0.64479;
2.815;7;0.644736;
2.815;8;0.64478;
2.815;9;0.644744;
2.815;10;0.644774;
2.815;11;0.644749;
2.815;12;0.644769;
2.815;13;0.644753;
2.815;14;0.644766;
2.815;15;0.644755;
2.815;16;0.644764;
2.815;17;0.644757;
2.815;18;0.644763;
2.815;19;0.644758;
2.815;20;0.644762;
2.815;21;0.644759;
2.815;22;0.644761;
2.815;23;0.644759;
2.815;24;0.644761;
2.815;25;0.64476;
2.815;26;0.644761;
2.815;27;0.64476;
2.815;28;0.644761;
2.815;29;0.64476;
2.815;30;0.64476;
2.815;31;0.64476;
2.815;32;0.64476;
2.815;33;0.64476;
2.815;34;0.64476;
2.815;35;0.64476;
2.815;36;0.64476;
2.815;37;0.64476;
2.815;38;0.64476;
2.815;39;0.64476;
2.815;40;0.64476;
2.815;41;0.64476;
2.815;42;0.64476;
2.815;43;0.64476;
2.815;44;0.64476;
2.815;45;0.64476;
2.815;46;0.64476;
2.815;47;0.64476;
2.815;48;0.64476;
2.815;49;0.64476;
2.816;0;0.644989;
2.816;1;0.644802;
2.816;2;0.644955;
2.816;3;0.64483;
2.816;4;0.644932;
2.816;5;0.644849;
2.816;6;0.644917;
2.816;7;0.644862;
2.816;8;0.644907;
2.816;9;0.64487;
2.816;10;0.6449;
2.816;11;0.644875;
2.816;12;0.644895;
2.816;13;0.644879;
2.816;14;0.644892;
2.816;15;0.644881;
2.816;16;0.64489;
2.816;17;0.644883;
2.816;18;0.644889;
2.816;19;0.644884;
2.816;20;0.644888;
2.816;21;0.644885;
2.816;22;0.644888;
2.816;23;0.644885;
2.816;24;0.644887;
2.816;25;0.644886;
2.816;26;0.644887;
2.816;27;0.644886;
2.816;28;0.644887;
2.816;29;0.644886;
2.816;30;0.644887;
2.816;31;0.644886;
2.816;32;0.644887;
2.816;33;0.644886;
2.816;34;0.644886;
2.816;35;0.644886;
2.816;36;0.644886;
2.816;37;0.644886;
2.816;38;0.644886;
2.816;39;0.644886;
2.816;40;0.644886;
2.816;41;0.644886;
2.816;42;0.644886;
2.816;43;0.644886;
2.816;44;0.644886;
2.816;45;0.644886;
2.816;46;0.644886;
2.816;47;0.644886;
2.816;48;0.644886;
2.816;49;0.644886;
2.817;0;0.645115;
2.817;1;0.644928;
2.817;2;0.645081;
2.817;3;0.644956;
2.817;4;0.645058;
2.817;5;0.644975;
2.817;6;0.645043;
2.817;7;0.644987;
2.817;8;0.645033;
2.817;9;0.644996;
2.817;10;0.645026;
2.817;11;0.645001;
2.817;12;0.645022;
2.817;13;0.645005;
2.817;14;0.645019;
2.817;15;0.645007;
2.817;16;0.645016;
2.817;17;0.645009;
2.817;18;0.645015;
2.817;19;0.64501;
2.817;20;0.645014;
2.817;21;0.645011;
2.817;22;0.645014;
2.817;23;0.645011;
2.817;24;0.645013;
2.817;25;0.645012;
2.817;26;0.645013;
2.817;27;0.645012;
2.817;28;0.645013;
2.817;29;0.645012;
2.817;30;0.645013;
2.817;31;0.645012;
2.817;32;0.645013;
2.817;33;0.645012;
2.817;34;0.645013;
2.817;35;0.645012;
2.817;36;0.645012;
2.817;37;0.645012;
2.817;38;0.645012;
2.817;39;0.645012;
2.817;40;0.645012;
2.817;41;0.645012;
2.817;42;0.645012;
2.817;43;0.645012;
2.817;44;0.645012;
2.817;45;0.645012;
2.817;46;0.645012;
2.817;47;0.645012;
2.817;48;0.645012;
2.817;49;0.645012;
2.818;0;0.645241;
2.818;1;0.645054;
2.818;2;0.645207;
2.818;3;0.645082;
2.818;4;0.645185;
2.818;5;0.645101;
2.818;6;0.645169;
2.818;7;0.645113;
2.818;8;0.645159;
2.818;9;0.645122;
2.818;10;0.645152;
2.818;11;0.645127;
2.818;12;0.645148;
2.818;13;0.645131;
2.818;14;0.645145;
2.818;15;0.645133;
2.818;16;0.645143;
2.818;17;0.645135;
2.818;18;0.645141;
2.818;19;0.645136;
2.818;20;0.64514;
2.818;21;0.645137;
2.818;22;0.64514;
2.818;23;0.645137;
2.818;24;0.645139;
2.818;25;0.645138;
2.818;26;0.645139;
2.818;27;0.645138;
2.818;28;0.645139;
2.818;29;0.645138;
2.818;30;0.645139;
2.818;31;0.645138;
2.818;32;0.645139;
2.818;33;0.645138;
2.818;34;0.645139;
2.818;35;0.645138;
2.818;36;0.645138;
2.818;37;0.645138;
2.818;38;0.645138;
2.818;39;0.645138;
2.818;40;0.645138;
2.818;41;0.645138;
2.818;42;0.645138;
2.818;43;0.645138;
2.818;44;0.645138;
2.818;45;0.645138;
2.818;46;0.645138;
2.818;47;0.645138;
2.818;48;0.645138;
2.818;49;0.645138;
2.819;0;0.645367;
2.819;1;0.64518;
2.819;2;0.645333;
2.819;3;0.645208;
2.819;4;0.645311;
2.819;5;0.645226;
2.819;6;0.645295;
2.819;7;0.645239;
2.819;8;0.645285;
2.819;9;0.645247;
2.819;10;0.645278;
2.819;11;0.645253;
2.819;12;0.645274;
2.819;13;0.645257;
2.819;14;0.645271;
2.819;15;0.645259;
2.819;16;0.645269;
2.819;17;0.645261;
2.819;18;0.645267;
2.819;19;0.645262;
2.819;20;0.645266;
2.819;21;0.645263;
2.819;22;0.645266;
2.819;23;0.645263;
2.819;24;0.645265;
2.819;25;0.645264;
2.819;26;0.645265;
2.819;27;0.645264;
2.819;28;0.645265;
2.819;29;0.645264;
2.819;30;0.645265;
2.819;31;0.645264;
2.819;32;0.645264;
2.819;33;0.645264;
2.819;34;0.645264;
2.819;35;0.645264;
2.819;36;0.645264;
2.819;37;0.645264;
2.819;38;0.645264;
2.819;39;0.645264;
2.819;40;0.645264;
2.819;41;0.645264;
2.819;42;0.645264;
2.819;43;0.645264;
2.819;44;0.645264;
2.819;45;0.645264;
2.819;46;0.645264;
2.819;47;0.645264;
2.819;48;0.645264;
2.819;49;0.645264;
2.82;0;0.645493;
2.82;1;0.645305;
2.82;2;0.645459;
2.82;3;0.645333;
2.82;4;0.645437;
2.82;5;0.645352;
2.82;6;0.645421;
2.82;7;0.645364;
2.82;8;0.645411;
2.82;9;0.645373;
2.82;10;0.645404;
2.82;11;0.645378;
2.82;12;0.6454;
2.82;13;0.645382;
2.82;14;0.645396;
2.82;15;0.645385;
2.82;16;0.645394;
2.82;17;0.645387;
2.82;18;0.645393;
2.82;19;0.645388;
2.82;20;0.645392;
2.82;21;0.645388;
2.82;22;0.645391;
2.82;23;0.645389;
2.82;24;0.645391;
2.82;25;0.645389;
2.82;26;0.645391;
2.82;27;0.64539;
2.82;28;0.64539;
2.82;29;0.64539;
2.82;30;0.64539;
2.82;31;0.64539;
2.82;32;0.64539;
2.82;33;0.64539;
2.82;34;0.64539;
2.82;35;0.64539;
2.82;36;0.64539;
2.82;37;0.64539;
2.82;38;0.64539;
2.82;39;0.64539;
2.82;40;0.64539;
2.82;41;0.64539;
2.82;42;0.64539;
2.82;43;0.64539;
2.82;44;0.64539;
2.82;45;0.64539;
2.82;46;0.64539;
2.82;47;0.64539;
2.82;48;0.64539;
2.82;49;0.64539;
2.821;0;0.645619;
2.821;1;0.645431;
2.821;2;0.645585;
2.821;3;0.645459;
2.821;4;0.645563;
2.821;5;0.645477;
2.821;6;0.645547;
2.821;7;0.64549;
2.821;8;0.645537;
2.821;9;0.645498;
2.821;10;0.64553;
2.821;11;0.645504;
2.821;12;0.645525;
2.821;13;0.645508;
2.821;14;0.645522;
2.821;15;0.64551;
2.821;16;0.64552;
2.821;17;0.645512;
2.821;18;0.645519;
2.821;19;0.645513;
2.821;20;0.645518;
2.821;21;0.645514;
2.821;22;0.645517;
2.821;23;0.645515;
2.821;24;0.645517;
2.821;25;0.645515;
2.821;26;0.645516;
2.821;27;0.645515;
2.821;28;0.645516;
2.821;29;0.645515;
2.821;30;0.645516;
2.821;31;0.645516;
2.821;32;0.645516;
2.821;33;0.645516;
2.821;34;0.645516;
2.821;35;0.645516;
2.821;36;0.645516;
2.821;37;0.645516;
2.821;38;0.645516;
2.821;39;0.645516;
2.821;40;0.645516;
2.821;41;0.645516;
2.821;42;0.645516;
2.821;43;0.645516;
2.821;44;0.645516;
2.821;45;0.645516;
2.821;46;0.645516;
2.821;47;0.645516;
2.821;48;0.645516;
2.821;49;0.645516;
2.822;0;0.645745;
2.822;1;0.645557;
2.822;2;0.645711;
2.822;3;0.645584;
2.822;4;0.645689;
2.822;5;0.645603;
2.822;6;0.645673;
2.822;7;0.645615;
2.822;8;0.645663;
2.822;9;0.645624;
2.822;10;0.645656;
2.822;11;0.645629;
2.822;12;0.645651;
2.822;13;0.645633;
2.822;14;0.645648;
2.822;15;0.645636;
2.822;16;0.645646;
2.822;17;0.645638;
2.822;18;0.645644;
2.822;19;0.645639;
2.822;20;0.645643;
2.822;21;0.64564;
2.822;22;0.645643;
2.822;23;0.64564;
2.822;24;0.645642;
2.822;25;0.645641;
2.822;26;0.645642;
2.822;27;0.645641;
2.822;28;0.645642;
2.822;29;0.645641;
2.822;30;0.645642;
2.822;31;0.645641;
2.822;32;0.645642;
2.822;33;0.645641;
2.822;34;0.645642;
2.822;35;0.645641;
2.822;36;0.645641;
2.822;37;0.645641;
2.822;38;0.645641;
2.822;39;0.645641;
2.822;40;0.645641;
2.822;41;0.645641;
2.822;42;0.645641;
2.822;43;0.645641;
2.822;44;0.645641;
2.822;45;0.645641;
2.822;46;0.645641;
2.822;47;0.645641;
2.822;48;0.645641;
2.822;49;0.645641;
2.823;0;0.64587;
2.823;1;0.645682;
2.823;2;0.645837;
2.823;3;0.645709;
2.823;4;0.645814;
2.823;5;0.645728;
2.823;6;0.645799;
2.823;7;0.64574;
2.823;8;0.645789;
2.823;9;0.645749;
2.823;10;0.645782;
2.823;11;0.645755;
2.823;12;0.645777;
2.823;13;0.645759;
2.823;14;0.645774;
2.823;15;0.645761;
